Image,Left Shoulder-Left Elbow-Left Wrist,Right Shoulder-Right Elbow-Right Wrist,Left Shoulder-Left Hip-Left Knee,Right Shoulder-Right Hip-Right Knee,Left Elbow-Left Shoulder-Left Hip,Right Elbow-Right Shoulder-Right Hip,Left Hip-Left Knee-Left Ankle,Right Hip-Right Knee-Right Ankle,Nose-Left Eye_distance,Nose-Right Eye_distance,Nose-Left Ear_distance,Nose-Right Ear_distance,Nose-Left Shoulder_distance,Nose-Right Shoulder_distance,Nose-Left Elbow_distance,Nose-Right Elbow_distance,Nose-Left Wrist_distance,Nose-Right Wrist_distance,Nose-Left Hip_distance,Nose-Right Hip_distance,Nose-Left Knee_distance,Nose-Right Knee_distance,Nose-Left Ankle_distance,Nose-Right Ankle_distance,Left Eye-Right Eye_distance,Left Eye-Left Ear_distance,Left Eye-Right Ear_distance,Left Eye-Left Shoulder_distance,Left Eye-Right Shoulder_distance,Left Eye-Left Elbow_distance,Left Eye-Right Elbow_distance,Left Eye-Left Wrist_distance,Left Eye-Right Wrist_distance,Left Eye-Left Hip_distance,Left Eye-Right Hip_distance,Left Eye-Left Knee_distance,Left Eye-Right Knee_distance,Left Eye-Left Ankle_distance,Left Eye-Right Ankle_distance,Right Eye-Left Ear_distance,Right Eye-Right Ear_distance,Right Eye-Left Shoulder_distance,Right Eye-Right Shoulder_distance,Right Eye-Left Elbow_distance,Right Eye-Right Elbow_distance,Right Eye-Left Wrist_distance,Right Eye-Right Wrist_distance,Right Eye-Left Hip_distance,Right Eye-Right Hip_distance,Right Eye-Left Knee_distance,Right Eye-Right Knee_distance,Right Eye-Left Ankle_distance,Right Eye-Right Ankle_distance,Left Ear-Right Ear_distance,Left Ear-Left Shoulder_distance,Left Ear-Right Shoulder_distance,Left Ear-Left Elbow_distance,Left Ear-Right Elbow_distance,Left Ear-Left Wrist_distance,Left Ear-Right Wrist_distance,Left Ear-Left Hip_distance,Left Ear-Right Hip_distance,Left Ear-Left Knee_distance,Left Ear-Right Knee_distance,Left Ear-Left Ankle_distance,Left Ear-Right Ankle_distance,Right Ear-Left Shoulder_distance,Right Ear-Right Shoulder_distance,Right Ear-Left Elbow_distance,Right Ear-Right Elbow_distance,Right Ear-Left Wrist_distance,Right Ear-Right Wrist_distance,Right Ear-Left Hip_distance,Right Ear-Right Hip_distance,Right Ear-Left Knee_distance,Right Ear-Right Knee_distance,Right Ear-Left Ankle_distance,Right Ear-Right Ankle_distance,Left Shoulder-Right Shoulder_distance,Left Shoulder-Left Elbow_distance,Left Shoulder-Right Elbow_distance,Left Shoulder-Left Wrist_distance,Left Shoulder-Right Wrist_distance,Left Shoulder-Left Hip_distance,Left Shoulder-Right Hip_distance,Left Shoulder-Left Knee_distance,Left Shoulder-Right Knee_distance,Left Shoulder-Left Ankle_distance,Left Shoulder-Right Ankle_distance,Right Shoulder-Left Elbow_distance,Right Shoulder-Right Elbow_distance,Right Shoulder-Left Wrist_distance,Right Shoulder-Right Wrist_distance,Right Shoulder-Left Hip_distance,Right Shoulder-Right Hip_distance,Right Shoulder-Left Knee_distance,Right Shoulder-Right Knee_distance,Right Shoulder-Left Ankle_distance,Right Shoulder-Right Ankle_distance,Left Elbow-Right Elbow_distance,Left Elbow-Left Wrist_distance,Left Elbow-Right Wrist_distance,Left Elbow-Left Hip_distance,Left Elbow-Right Hip_distance,Left Elbow-Left Knee_distance,Left Elbow-Right Knee_distance,Left Elbow-Left Ankle_distance,Left Elbow-Right Ankle_distance,Right Elbow-Left Wrist_distance,Right Elbow-Right Wrist_distance,Right Elbow-Left Hip_distance,Right Elbow-Right Hip_distance,Right Elbow-Left Knee_distance,Right Elbow-Right Knee_distance,Right Elbow-Left Ankle_distance,Right Elbow-Right Ankle_distance,Left Wrist-Right Wrist_distance,Left Wrist-Left Hip_distance,Left Wrist-Right Hip_distance,Left Wrist-Left Knee_distance,Left Wrist-Right Knee_distance,Left Wrist-Left Ankle_distance,Left Wrist-Right Ankle_distance,Right Wrist-Left Hip_distance,Right Wrist-Right Hip_distance,Right Wrist-Left Knee_distance,Right Wrist-Right Knee_distance,Right Wrist-Left Ankle_distance,Right Wrist-Right Ankle_distance,Left Hip-Right Hip_distance,Left Hip-Left Knee_distance,Left Hip-Right Knee_distance,Left Hip-Left Ankle_distance,Left Hip-Right Ankle_distance,Right Hip-Left Knee_distance,Right Hip-Right Knee_distance,Right Hip-Left Ankle_distance,Right Hip-Right Ankle_distance,Left Knee-Right Knee_distance,Left Knee-Left Ankle_distance,Left Knee-Right Ankle_distance,Right Knee-Left Ankle_distance,Right Knee-Right Ankle_distance,Left Ankle-Right Ankle_distance,Label
70,82.43138109272783,56.65613571240522,163.244102974811,178.60787585232433,1.5282871634672048,8.460138683355424,159.3403629962036,167.6180604966388,25.293699264526367,17.83748435974121,88.6909408569336,551.5027465820312,216.3679656982422,153.98483276367188,432.8810119628906,252.38629150390625,406.19256591796875,205.5300750732422,519.3535766601562,480.9721984863281,723.715576171875,705.638916015625,956.4248657226562,908.5203857421875,16.420347213745117,70.26395416259766,526.423095703125,208.42044067382812,144.12327575683594,430.0440979003906,245.88868713378906,412.9739990234375,205.1942901611328,516.9229736328125,479.5571594238281,724.598388671875,705.6143798828125,957.0052490234375,907.930908203125,86.62775421142578,536.6310424804688,222.74697875976562,158.93023681640625,442.638916015625,259.76605224609375,420.7765808105469,216.49575805664062,529.3779296875,491.563720703125,735.6075439453125,717.0472412109375,968.1849365234375,919.6471557617188,492.2956848144531,147.7935791015625,83.01374816894531,374.92633056640625,186.81578063964844,379.697265625,160.9563446044922,461.90777587890625,426.72601318359375,674.9992065429688,654.269287109375,906.1546020507812,854.9303588867188,540.6268310546875,519.212646484375,696.21484375,563.5930786132812,794.1250610351562,598.5416870117188,760.068115234375,747.87646484375,971.06591796875,941.38134765625,1167.426513671875,1104.349609375,65.0894546508789,228.0155487060547,39.28235626220703,261.65814208984375,64.11540222167969,314.7637939453125,280.910400390625,530.367919921875,508.5411682128906,760.2904663085938,708.0794067382812,291.9541320800781,103.86965942382812,307.5314025878906,87.85050964355469,378.9145202636719,344.0045471191406,592.7365112304688,571.6412963867188,823.5171508789062,772.0118408203125,188.73597717285156,161.85018920898438,228.2171630859375,87.04208374023438,55.16313934326172,304.1065368652344,281.03582763671875,532.4904174804688,480.1076354980469,232.17739868164062,70.8208236694336,275.4870910644531,241.74864196777344,491.3175964355469,469.3367919921875,721.0543212890625,668.7976684570312,220.35105895996094,200.39830017089844,160.9267578125,339.88720703125,330.15338134765625,568.806640625,529.9324951171875,314.1776123046875,275.451904296875,519.4063110351562,500.56280517578125,751.8303833007812,703.1784057617188,42.881614685058594,221.14767456054688,196.17149353027344,446.59283447265625,393.34710693359375,249.76226806640625,227.67713928222656,479.52484130859375,428.5826110839844,31.64141845703125,232.79788208007812,190.0465087890625,251.88584899902344,203.41159057617188,64.88587188720703,push up
71,166.7377993767859,165.8035797624899,166.41626139141837,158.77558831411358,51.21507383088424,58.014240281686796,161.42549680640343,156.13801514346477,1026.151611328125,14.412301063537598,1026.151611328125,43.409690856933594,90.9980239868164,86.60775756835938,153.80523681640625,169.29238891601562,246.6522979736328,254.9767608642578,288.5585021972656,288.6187744140625,441.2210693359375,447.1116943359375,565.9307250976562,572.533447265625,1020.9156494140625,0.0,986.0720825195312,939.2500610351562,953.5590209960938,955.2512817382812,971.5999145507812,1010.0750732421875,1021.5801391601562,805.8880615234375,804.3877563476562,760.786865234375,758.8299560546875,708.151611328125,696.3499145507812,1020.9156494140625,35.015846252441406,90.83500671386719,90.24087524414062,162.88401794433594,179.76971435546875,258.9450378417969,267.5732421875,292.1469421386719,292.1099548339844,446.52008056640625,452.423583984375,570.9454956054688,577.3018798828125,986.0720825195312,939.2500610351562,953.5590209960938,955.2512817382812,971.5999145507812,1010.0750732421875,1021.5801391601562,805.8880615234375,804.3877563476562,760.786865234375,758.8299560546875,708.151611328125,696.3499145507812,63.175567626953125,70.33682250976562,152.97848510742188,173.87179565429688,258.8021240234375,268.7623291015625,267.29107666015625,267.07672119140625,424.3463439941406,430.259765625,547.923828125,553.7864379882812,23.922523498535156,105.80206298828125,131.17982482910156,220.5479278564453,232.23670959472656,204.1208953857422,203.90176391601562,361.551513671875,367.4635925292969,484.88525390625,490.675048828125,86.08541870117188,110.118896484375,198.8736114501953,210.2279510498047,202.12091064453125,202.1387939453125,356.4731140136719,362.3810729980469,480.7675476074219,487.07470703125,27.310073852539062,116.22791290283203,128.67408752441406,160.6346435546875,161.47938537597656,296.7379455566406,302.492919921875,421.5827941894531,429.2865295410156,89.57207489013672,101.73015594482422,170.36131286621094,171.47705078125,295.22528076171875,300.83233642578125,419.173583984375,427.47186279296875,13.683694839477539,206.897216796875,208.620849609375,285.664306640625,290.4483947753906,401.3591613769531,411.36981201171875,219.4032745361328,221.153564453125,293.15008544921875,297.7934265136719,407.115966796875,417.3350830078125,2.020716667175293,159.9477996826172,165.7931365966797,281.2982482910156,286.7437744140625,160.6531524658203,166.4877166748047,281.7236633300781,287.092529296875,5.9134416580200195,125.02957916259766,132.5533905029297,119.20507049560547,126.82401275634766,12.24551773071289,push up
72,94.07849970318954,71.01439887616053,175.71380175758486,174.92229211580712,2.5944251581145408,8.866518717271903,173.15387417742076,171.10178482242546,726.3619995117188,8.841333389282227,726.3619995117188,35.11171340942383,88.00536346435547,90.19560241699219,173.67103576660156,183.9280242919922,169.32139587402344,151.63555908203125,271.72772216796875,275.4061279296875,424.1685485839844,424.5772705078125,536.8658447265625,569.66796875,727.9064331054688,0.0,707.3427124023438,641.0809326171875,642.542236328125,553.7953491210938,542.689697265625,575.0015869140625,597.5473022460938,467.3907165527344,456.6039123535156,342.6865234375,337.07879638671875,259.45025634765625,239.4854278564453,727.9064331054688,29.360437393188477,87.87995910644531,88.9943618774414,176.2190704345703,185.2295684814453,174.3167266845703,157.26231384277344,275.4058837890625,278.3954162597656,428.1807556152344,428.42431640625,540.8043823242188,573.5853271484375,707.3427124023438,641.0809326171875,642.542236328125,553.7953491210938,542.689697265625,575.0015869140625,597.5473022460938,467.3907165527344,456.6039123535156,342.6865234375,337.07879638671875,259.45025634765625,239.4854278564453,66.55945587158203,65.00182342529297,160.02264404296875,165.4232635498047,166.5343017578125,152.37109375,261.837158203125,262.6265869140625,415.1250305175781,414.816650390625,527.2796020507812,559.9424438476562,10.95723819732666,94.93616485595703,98.86551666259766,112.12784576416016,104.33490753173828,197.816650390625,197.07484436035156,350.86419677734375,350.16943359375,462.50341796875,495.0554504394531,100.64353942871094,101.77230072021484,121.45521545410156,114.58096313476562,203.70899963378906,201.85049438476562,356.35986328125,355.4256286621094,467.5938720703125,500.0536804199219,27.691007614135742,53.292579650878906,68.06688690185547,103.06739807128906,102.62825775146484,255.9384002685547,255.24374389648438,367.60955810546875,400.1931457519531,80.938720703125,95.29842376708984,109.04710388183594,102.50178527832031,257.93548583984375,256.2897644042969,367.75286865234375,399.9642028808594,22.6676082611084,108.31755065917969,118.89076232910156,256.77593994140625,257.9281005859375,369.4599609375,402.2812194824219,130.57748413085938,141.55259704589844,277.4685363769531,278.9137878417969,389.9862365722656,422.7841796875,23.394132614135742,153.28916931152344,153.11434936523438,265.578369140625,298.31036376953125,155.43585205078125,153.9180145263672,265.8009338378906,298.2137451171875,8.89550495147705,112.75284576416016,145.57717895507812,112.4740219116211,145.19630432128906,32.82598114013672,push up
73,157.38590436520442,172.83097015421924,173.83750781144735,151.19263033529538,50.850358804678486,62.77771666169124,161.18801112896207,142.44957838632885,697.6048583984375,16.053367614746094,697.6048583984375,41.825008392333984,99.25069427490234,87.96533966064453,165.58775329589844,173.04397583007812,239.3859100341797,260.7523498535156,295.5443115234375,288.35589599609375,439.1617126464844,420.0463562011719,588.9163208007812,581.865478515625,698.9136962890625,0.0,673.0192260742188,598.3573608398438,612.2630615234375,590.031494140625,618.5137329101562,641.3223266601562,652.9862670898438,431.97552490234375,436.7998962402344,353.5785827636719,395.24407958984375,277.9750671386719,303.86407470703125,698.9136962890625,31.624685287475586,101.7623291015625,93.95813751220703,177.86166381835938,187.15711975097656,254.58506774902344,276.1730041503906,302.4429016113281,295.1543884277344,447.2131042480469,429.2635192871094,596.386962890625,589.9349975585938,673.0192260742188,598.3573608398438,612.2630615234375,590.031494140625,618.5137329101562,641.3223266601562,652.9862670898438,431.97552490234375,436.7998962402344,353.5785827636719,395.24407958984375,277.9750671386719,303.86407470703125,81.27957153320312,80.38336181640625,175.44610595703125,190.7242431640625,262.33880615234375,285.1043701171875,285.85784912109375,278.4288330078125,432.24285888671875,416.8197021484375,579.946044921875,574.679443359375,23.542573928833008,116.15242767333984,143.2188720703125,218.98837280273438,243.3791961669922,204.773193359375,197.31927490234375,351.49395751953125,337.43701171875,498.7444763183594,493.73968505859375,100.88327026367188,124.38835144042969,199.9397735595703,224.1253662109375,208.4865264892578,201.19635009765625,353.61419677734375,336.9106140136719,502.4886779785156,496.2931823730469,36.70149612426758,107.16329956054688,131.59776306152344,159.34349060058594,153.83261108398438,287.5631408691406,262.40924072265625,438.45379638671875,428.2146911621094,75.7716064453125,100.17120361328125,186.54039001464844,181.81312561035156,304.40130615234375,275.47711181640625,454.22705078125,442.19818115234375,24.524757385253906,217.63229370117188,215.16372680664062,304.12298583984375,268.3563232421875,447.04254150390625,431.2886657714844,234.26673889160156,232.3667755126953,310.8074645996094,273.3910827636719,450.284423828125,433.4091491699219,7.521347522735596,147.2159881591797,139.0870819091797,294.17926025390625,289.0161437988281,154.73529052734375,146.36282348632812,301.56829833984375,296.49884033203125,41.723854064941406,150.9717254638672,142.72763061523438,179.76577758789062,166.72332763671875,26.016372680664062,push up
74,84.07010739915397,150.861174915253,175.99512358911934,169.61477067784364,17.126192202261098,86.9964609679109,138.9893362509087,143.34086343150216,24.893754959106445,10.661221504211426,85.33912658691406,253.62513732910156,180.31565856933594,94.31592559814453,280.0350036621094,127.50276947021484,241.43890380859375,185.527099609375,339.6842041015625,289.22943115234375,436.3439636230469,398.9108581542969,500.0551452636719,467.0448303222656,17.857481002807617,68.418701171875,244.14627075195312,171.98345947265625,98.33085632324219,277.8243713378906,142.89627075195312,251.1300811767578,202.2561492919922,335.30377197265625,288.62646484375,432.5368957519531,396.4266052246094,494.0537109375,460.9582214355469,84.02617645263672,244.11585998535156,183.42318725585938,101.56891632080078,285.6759948730469,137.71224975585938,250.62620544433594,195.9714813232422,344.5656433105469,295.4446716308594,441.4893798828125,404.5290222167969,504.37109375,471.3166809082031,288.6424560546875,110.13319396972656,78.01936340332031,223.60110473632812,144.8203887939453,226.1796875,202.501708984375,276.44830322265625,237.28538513183594,373.7774353027344,340.0765686035156,431.9158935546875,398.8335266113281,397.04150390625,342.3697204589844,512.2054443359375,380.10137939453125,494.6316223144531,435.7591247558594,562.963623046875,525.8013305664062,659.6111450195312,627.7598876953125,712.5320434570312,679.8619384765625,103.12330627441406,117.07963562011719,154.58621215820312,166.41734313964844,190.56553649902344,166.4279022216797,133.52561950683594,263.6853332519531,230.72166442871094,322.4653625488281,289.3589782714844,187.66488647460938,69.0382308959961,154.7849578857422,124.79496765136719,249.26295471191406,195.61187744140625,344.7755126953125,306.2440490722656,410.91387939453125,378.1681213378906,203.0833740234375,130.97962951660156,205.11683654785156,64.52336883544922,20.91328239440918,157.22535705566406,118.87818908691406,225.6884002685547,193.6980438232422,121.38704681396484,59.88105392456055,267.6064758300781,203.9976806640625,356.46905517578125,314.8329772949219,427.8947448730469,396.4032897949219,90.110595703125,187.68179321289062,120.12032318115234,259.5950012207031,216.59442138671875,334.5171203613281,305.9950866699219,267.5702819824219,199.89715576171875,347.0240478515625,304.1390380859375,421.2546081542969,391.5823669433594,68.04785919189453,97.40751647949219,66.474609375,161.9434814453125,129.5721435546875,152.62936401367188,111.79984283447266,224.13917541503906,193.16183471679688,43.000980377197266,75.29293823242188,51.32661819458008,118.10760498046875,91.57585906982422,33.10669708251953,push up
75,171.0158883634234,167.12109593262866,170.74970223108966,176.9657754324482,65.17053683362181,58.61229847560228,154.35530844933476,158.14025777789732,20.699323654174805,374.6009826660156,59.85606002807617,374.6009826660156,115.54785919189453,107.04595947265625,165.22715759277344,165.03759765625,256.0750427246094,249.857177734375,311.86322021484375,308.0459899902344,466.68994140625,458.99688720703125,652.6444702148438,631.0137939453125,361.2643127441406,46.807960510253906,361.2643127441406,116.04759216308594,109.56462860107422,178.91152954101562,178.853271484375,274.3419189453125,267.96856689453125,316.121337890625,313.5426330566406,472.73944091796875,465.3418884277344,657.1369018554688,635.7435302734375,380.7882385253906,0.0,463.46624755859375,461.93231201171875,539.7108764648438,539.5625610351562,621.8563842773438,616.5987548828125,661.20166015625,662.872314453125,820.71240234375,814.4915161132812,995.5192260742188,975.6161499023438,380.7882385253906,83.09034729003906,81.22882843017578,171.7788543701172,172.1052703857422,280.541259765625,273.5836181640625,284.01593017578125,283.7193908691406,442.79107666015625,435.9853515625,623.8544311523438,602.90673828125,463.46624755859375,461.93231201171875,539.7108764648438,539.5625610351562,621.8563842773438,616.5987548828125,661.20166015625,662.872314453125,820.71240234375,814.4915161132812,995.5192260742188,975.6161499023438,13.287654876708984,111.78639221191406,112.6650161743164,231.43601989746094,223.96791076660156,201.51812744140625,200.688720703125,359.86920166015625,352.9766845703125,542.113037109375,520.9461669921875,102.92535400390625,103.69330596923828,221.56739807128906,214.1426544189453,206.60073852539062,204.5753631591797,363.90325927734375,356.74505615234375,547.593017578125,526.2384033203125,1.4636489152908325,120.36174774169922,112.84441375732422,184.89657592773438,173.43499755859375,321.0915832519531,312.1918640136719,511.1202392578125,488.6532897949219,119.32083892822266,111.80702209472656,186.18846130371094,174.66168212890625,322.0772399902344,313.1599426269531,512.124267578125,489.6489562988281,7.526096343994141,249.01380920410156,231.34571838378906,338.5781555175781,328.4263610839844,522.7025146484375,499.9409484863281,243.51173400878906,226.0297088623047,335.9180908203125,325.8020935058594,520.828857421875,498.0486755371094,19.496990203857422,159.5107879638672,153.46124267578125,341.02374267578125,319.63787841796875,159.32894897460938,152.29209899902344,344.9197692871094,323.1123352050781,10.273812294006348,190.1649932861328,167.60757446289062,199.39097595214844,176.75588989257812,22.808717727661133,push up
76,156.7178162417288,161.79638973871346,175.44331260607402,169.22931578222315,50.76484825136451,57.673243087373905,168.04308950831035,170.18953109650022,783.080078125,17.911094665527344,783.080078125,48.29539489746094,107.27237701416016,102.96439361572266,198.0794677734375,196.3859405517578,252.09658813476562,247.6006622314453,277.62554931640625,268.7341003417969,424.6393737792969,419.1903381347656,595.7332153320312,607.1200561523438,775.9622192382812,0.0,741.2011108398438,682.5635986328125,685.3636474609375,675.6915893554688,686.7255249023438,710.8770141601562,717.0751953125,542.8464965820312,543.247802734375,450.02020263671875,451.391357421875,353.4867248535156,363.1362609863281,775.9622192382812,35.6596794128418,107.20867919921875,102.37705993652344,206.78073120117188,205.95721435546875,264.0233459472656,259.8290100097656,278.3577575683594,268.6910400390625,426.0379638671875,420.48956298828125,596.4189453125,608.2011108398438,741.2011108398438,682.5635986328125,685.3636474609375,675.6915893554688,686.7255249023438,710.8770141601562,717.0751953125,542.8464965820312,543.247802734375,450.02020263671875,451.391357421875,353.4867248535156,363.1362609863281,83.10968017578125,77.7240219116211,195.4155731201172,196.536376953125,259.35382080078125,256.00665283203125,251.90423583984375,241.24180603027344,399.846435546875,394.1761474609375,568.9270629882812,581.21337890625,5.518124103546143,120.96299743652344,124.93360900878906,192.29583740234375,190.48226928710938,171.15333557128906,161.69749450683594,318.8553771972656,313.2945861816406,489.2570495605469,500.9940185546875,126.09803771972656,129.87603759765625,197.0543212890625,195.13621520996094,176.00823974609375,166.3603973388672,323.79443359375,318.2166748046875,494.0419921875,505.8498840332031,11.46420669555664,75.14422607421875,75.35752868652344,133.17562866210938,135.00119018554688,255.61761474609375,251.22039794921875,425.56182861328125,434.1240539550781,68.17111206054688,67.49565124511719,144.3988494873047,146.40980529785156,264.71270751953125,260.4256286621094,434.04132080078125,442.32269287109375,7.27478551864624,181.6910400390625,188.54701232910156,269.8623046875,266.7742919921875,429.8198547363281,435.57733154296875,186.34469604492188,192.78610229492188,276.7102355957031,273.5748596191406,436.9994201660156,442.7964782714844,15.040027618408203,147.9529571533203,142.3097686767578,318.1631164550781,329.8444519042969,159.02964782714844,153.2647247314453,327.8502502441406,339.97918701171875,5.98130989074707,171.940185546875,182.57371520996094,177.0977783203125,187.95120239257812,17.638864517211914,push up
77,140.07354681937818,171.17680762026887,153.8582346022979,171.0505993847854,30.311170593033495,73.64465008401908,121.06060877400215,98.76599705886676,644.99755859375,21.52532958984375,644.99755859375,52.40459442138672,97.83155059814453,75.94190979003906,116.69416046142578,65.21832275390625,137.7153778076172,112.71468353271484,256.91015625,254.6133575439453,394.54791259765625,439.0838623046875,480.6640319824219,496.71246337890625,641.70263671875,0.0,614.3302001953125,547.4668579101562,569.373291015625,546.8331298828125,612.4000854492188,607.8722534179688,646.0469970703125,470.89337158203125,462.69317626953125,394.4048767089844,401.9586486816406,242.14256286621094,242.61363220214844,641.70263671875,34.8881721496582,98.09461975097656,73.50001525878906,125.71456146240234,82.42597198486328,156.4943389892578,133.68446350097656,267.8479309082031,264.7372131347656,404.2497253417969,449.6237487792969,484.3609619140625,500.8187561035156,614.3302001953125,547.4668579101562,569.373291015625,546.8331298828125,612.4000854492188,607.8722534179688,646.0469970703125,470.89337158203125,462.69317626953125,394.4048767089844,401.9586486816406,242.14256286621094,242.61363220214844,81.51517486572266,55.86152267456055,121.15852355957031,96.48072814941406,170.49546813964844,155.56881713867188,262.6626892089844,258.1177062988281,395.6726989746094,442.3117980957031,465.9319763183594,482.92108154296875,25.782041549682617,51.08538055419922,78.76266479492188,129.70155334472656,137.73646545410156,184.25868225097656,178.72938537597656,314.7644958496094,361.80078125,386.58770751953125,403.22698974609375,69.42280578613281,73.69160461425781,136.8240203857422,136.40187072753906,208.11236572265625,203.07350158691406,339.9739074707031,386.7948913574219,412.013916015625,428.7387390136719,66.24903869628906,86.31332397460938,107.24701690673828,142.5084991455078,139.04684448242188,278.5723571777344,323.9476623535156,367.01531982421875,382.4590148925781,74.69971466064453,63.1131591796875,196.50595092773438,195.5538330078125,335.1303405761719,378.2857360839844,432.0066833496094,447.07757568359375,44.783748626708984,154.1639862060547,157.3796844482422,289.3456115722656,327.99298095703125,406.0700988769531,419.1005859375,198.53436279296875,201.27322387695312,334.12835693359375,372.6215515136719,449.0608825683594,462.4585876464844,11.633976936340332,138.70480346679688,182.188232421875,254.48501586914062,266.45025634765625,139.96591186523438,184.90138244628906,249.36949157714844,261.9207763671875,48.655616760253906,153.48048400878906,157.8479461669922,160.84861755371094,159.4591827392578,18.822280883789062,push up
78,178.92043896912247,98.04333572392274,173.51825110926262,158.74326785896108,91.08503952583722,22.414365421853216,154.730668325362,141.46616774963042,543.8082275390625,14.271642684936523,543.8082275390625,51.7348747253418,59.61392593383789,114.30609893798828,48.80514907836914,200.31265258789062,71.792724609375,197.19479370117188,197.90350341796875,233.48374938964844,282.66290283203125,317.9239196777344,372.6976318359375,411.1420593261719,539.7271118164062,0.0,503.6886901855469,484.5595703125,430.25286865234375,498.35894775390625,376.2728271484375,535.3247680664062,458.5217590332031,362.74456787109375,328.63677978515625,308.5247802734375,295.7960510253906,236.03057861328125,230.17440795898438,539.7271118164062,40.92039108276367,55.53125,112.33549499511719,51.57878112792969,203.1740264892578,84.66956329345703,206.14071655273438,198.87159729003906,233.95005798339844,284.71795654296875,320.51904296875,373.832275390625,412.7809143066406,503.6886901855469,484.5595703125,430.25286865234375,498.35894775390625,376.2728271484375,535.3247680664062,458.5217590332031,362.74456787109375,328.63677978515625,308.5247802734375,295.7960510253906,236.03057861328125,230.17440795898438,31.078584671020508,84.41616821289062,48.66519546508789,183.8915557861328,105.75609588623047,205.56756591796875,174.81358337402344,208.0513153076172,262.02587890625,298.8407287597656,348.2246398925781,388.1549987792969,57.27730178833008,26.90338134765625,153.7087860107422,89.58755493164062,175.72291564941406,146.1580352783203,180.3602294921875,233.0625,269.5832214355469,320.6124572753906,360.1259460449219,68.18595123291016,102.26822662353516,116.55908203125,149.02188110351562,90.59239959716797,123.68199157714844,177.8450469970703,214.84292602539062,263.9235534667969,303.7575378417969,151.9213409423828,62.68751525878906,159.17654418945312,149.11366271972656,184.76052856445312,233.98565673828125,269.4491882324219,323.893798828125,362.3909606933594,166.67947387695312,95.02244567871094,26.99262237548828,48.6801872253418,83.1228256225586,117.62183380126953,174.8243865966797,211.76275634765625,135.47793579101562,173.8651123046875,209.56988525390625,248.83721923828125,280.51055908203125,340.88812255859375,376.3046875,120.08744049072266,141.253173828125,150.3364715576172,171.04571533203125,235.74510192871094,264.2606506347656,36.152408599853516,87.25396728515625,124.29215240478516,174.96621704101562,214.0655975341797,57.68360137939453,94.8440933227539,140.27442932128906,180.11476135253906,37.368125915527344,92.05104064941406,128.69189453125,64.7416763305664,95.95673370361328,41.130008697509766,push up
79,167.72422895709747,173.90059143862157,159.48837319551777,171.8086547600084,47.81255020904528,66.06235463355037,137.85881699986652,146.02592007726088,7.334267616271973,5.028226852416992,24.351919174194336,82.44084930419922,50.490360260009766,22.26057243347168,77.3612289428711,40.78284454345703,119.40111541748047,77.57997131347656,114.05953216552734,95.86510467529297,161.96356201171875,147.23875427246094,212.31796264648438,195.67771911621094,4.502580165863037,19.1850528717041,75.62581634521484,50.654449462890625,22.767108917236328,81.97903442382812,47.4171028137207,125.70476531982422,84.85025024414062,116.23918914794922,98.78740692138672,165.3520050048828,150.7162628173828,215.1466064453125,198.41627502441406,23.630462646484375,77.63035583496094,53.48233413696289,25.266801834106445,82.20806884765625,45.74593734741211,124.4071044921875,82.00550079345703,118.0971908569336,100.19202423095703,166.4788055419922,151.78109741210938,216.6394500732422,199.96263122558594,73.1282958984375,38.85940933227539,18.257349014282227,80.38426971435547,55.33776092529297,129.6389617919922,95.94932556152344,106.84941864013672,91.65509796142578,158.55528259277344,144.30410766601562,206.5432891845703,189.66592407226562,109.07475280761719,90.8813247680664,153.49021911621094,123.04141998291016,200.95968627929688,159.02389526367188,175.87013244628906,163.1151580810547,229.32630920410156,215.533935546875,274.82177734375,257.9375,28.269685745239258,50.33921432495117,50.065185546875,104.9109115600586,88.76439666748047,68.05094909667969,54.04616928100586,120.46435546875,106.50615692138672,167.757568359375,150.86834716796875,62.740509033203125,38.488525390625,111.38407897949219,79.77997589111328,93.61508178710938,76.68413543701172,143.52841186523438,129.01980590820312,192.79171752929688,176.0127716064453,44.300350189208984,55.17528533935547,59.462181091308594,50.63542175292969,29.645673751831055,87.07945251464844,72.25827026367188,139.13140869140625,123.17906188964844,78.79075622558594,41.40444564819336,91.3301010131836,70.47523498535156,131.32229614257812,116.51959228515625,183.4317626953125,167.4496612548828,57.55320739746094,85.39031219482422,71.66637420654297,87.68199157714844,76.79373168945312,136.48536682128906,124.27204895019531,109.4644546508789,88.9100112915039,134.50389099121094,120.83710479736328,186.4841766357422,172.20956420898438,21.18364143371582,54.34423065185547,42.15549087524414,99.7068099975586,82.82038116455078,66.9466781616211,52.654563903808594,116.45509338378906,99.82137298583984,14.839415550231934,52.504486083984375,37.71018981933594,67.08573913574219,51.72021484375,16.908470153808594,push up
